t,phase,agl,aglT,V,vs,pitch,bank,e,xt,s,thr,de,dr,flap,offtrack,above,rem,onG,x,z,hdotC,Vc,wK,thC
193.50,FINAL,131.28,127.03,25.38,-1.56,1.9,-2.2,-4.6,-6.8,-2394,0.28,0.004,0.026,1.00,,0,1874,0,1749,7,-1.60,25.3,1.00,0.035
193.60,FINAL,131.12,126.81,25.38,-1.56,1.9,-2.2,-4.5,-6.8,-2391,0.28,0.004,0.026,1.00,,0,1871,0,1746,7,-1.60,25.3,1.00,0.035
193.70,FINAL,130.96,126.59,25.38,-1.57,1.9,-2.1,-4.4,-6.8,-2389,0.28,0.005,0.026,1.00,,0,1869,0,1744,7,-1.60,25.3,1.00,0.035
193.80,FINAL,130.81,126.37,25.38,-1.57,1.9,-2.1,-4.3,-6.8,-2387,0.28,0.005,0.026,1.00,,0,1867,0,1742,7,-1.60,25.3,1.00,0.035
193.90,FINAL,130.65,126.15,25.38,-1.57,1.9,-2.0,-4.3,-6.7,-2385,0.28,0.005,0.026,1.00,,0,1865,0,1740,7,-1.60,25.3,1.00,0.035
194.00,FINAL,130.49,125.93,25.38,-1.57,1.9,-1.9,-4.2,-6.7,-2382,0.28,0.005,0.026,1.00,,0,1862,0,1737,7,-1.60,25.3,1.00,0.035
194.10,FINAL,130.33,125.72,25.38,-1.58,1.9,-1.9,-4.1,-6.7,-2380,0.28,0.005,0.026,1.00,,0,1860,0,1735,7,-1.60,25.3,1.00,0.035
194.20,FINAL,130.18,125.50,25.38,-1.58,1.9,-1.8,-4.0,-6.7,-2378,0.28,0.005,0.026,1.00,,0,1858,0,1733,7,-1.60,25.3,1.00,0.035
194.30,FINAL,130.02,125.29,25.38,-1.58,1.9,-1.7,-3.9,-6.7,-2376,0.28,0.006,0.026,1.00,,0,1856,0,1731,7,-1.60,25.3,1.00,0.035
194.40,FINAL,129.86,125.08,25.38,-1.58,1.9,-1.7,-3.9,-6.7,-2373,0.28,0.006,0.026,1.00,,0,1853,0,1728,7,-1.60,25.3,1.00,0.036
194.50,FINAL,129.70,124.86,25.38,-1.59,1.9,-1.6,-3.8,-6.7,-2371,0.28,0.006,0.026,1.00,,0,1851,0,1726,7,-1.60,25.3,1.00,0.036
194.60,FINAL,129.54,124.65,25.38,-1.59,1.9,-1.6,-3.7,-6.7,-2369,0.28,0.006,0.026,1.00,,0,1849,0,1724,7,-1.60,25.3,1.00,0.036
194.70,FINAL,129.38,124.44,25.38,-1.59,1.9,-1.5,-3.7,-6.7,-2367,0.28,0.006,0.026,1.00,,0,1847,0,1722,7,-1.60,25.3,1.00,0.036
194.80,FINAL,129.23,124.23,25.38,-1.59,1.9,-1.4,-3.6,-6.7,-2364,0.28,0.007,0.026,1.00,,0,1844,0,1719,7,-1.60,25.3,1.00,0.036
194.90,FINAL,129.07,124.02,25.39,-1.60,1.9,-1.4,-3.5,-6.7,-2362,0.27,0.007,0.027,1.00,,0,1842,0,1717,7,-1.60,25.3,1.00,0.036
195.00,FINAL,128.91,123.82,25.39,-1.60,1.9,-1.3,-3.5,-6.8,-2360,0.27,0.007,0.027,1.00,,0,1840,0,1715,7,-1.60,25.3,1.00,0.037
195.10,FINAL,128.75,123.61,25.39,-1.60,1.8,-1.3,-3.4,-6.8,-2358,0.27,0.007,0.027,1.00,,0,1838,0,1713,7,-1.60,25.3,1.00,0.037
195.20,FINAL,128.59,123.40,25.39,-1.60,1.8,-1.2,-3.3,-6.8,-2355,0.27,0.007,0.027,1.00,,0,1835,0,1710,7,-1.60,25.3,1.00,0.037
195.30,FINAL,128.43,123.20,25.39,-1.60,1.8,-1.1,-3.3,-6.8,-2353,0.27,0.008,0.027,1.00,,0,1833,0,1708,7,-1.60,25.3,1.00,0.037
195.40,FINAL,128.27,123.00,25.39,-1.60,1.8,-1.1,-3.2,-6.8,-2351,0.27,0.008,0.027,1.00,,0,1831,0,1706,7,-1.60,25.3,1.00,0.037
195.50,FINAL,128.11,122.80,25.39,-1.61,1.8,-1.0,-3.2,-6.9,-2349,0.27,0.008,0.027,1.00,,0,1829,0,1704,7,-1.60,25.3,1.00,0.037
195.60,FINAL,127.94,122.60,25.39,-1.61,1.8,-1.0,-3.1,-6.9,-2346,0.27,0.008,0.027,1.00,,0,1826,0,1701,7,-1.60,25.3,1.00,0.038
195.70,FINAL,127.78,122.40,25.39,-1.61,1.8,-0.9,-3.1,-6.9,-2344,0.27,0.008,0.027,1.00,,0,1824,0,1699,7,-1.60,25.3,1.00,0.038
195.80,FINAL,127.62,122.20,25.39,-1.61,1.8,-0.8,-3.0,-7.0,-2342,0.27,0.009,0.027,1.00,,0,1822,0,1697,7,-1.60,25.3,1.00,0.038
195.90,FINAL,127.46,122.00,25.39,-1.61,1.8,-0.8,-3.0,-7.0,-2340,0.27,0.009,0.027,1.00,,0,1820,0,1695,7,-1.60,25.3,1.00,0.038
196.00,FINAL,127.30,121.81,25.39,-1.61,1.8,-0.7,-2.9,-7.0,-2337,0.27,0.009,0.027,1.00,,0,1817,0,1692,7,-1.60,25.3,1.00,0.038
196.10,FINAL,127.14,121.62,25.40,-1.61,1.8,-0.7,-2.9,-7.1,-2335,0.27,0.009,0.027,1.00,,0,1815,0,1690,7,-1.60,25.3,1.00,0.039
196.20,FINAL,126.98,121.42,25.40,-1.61,1.8,-0.6,-2.8,-7.1,-2333,0.27,0.009,0.027,1.00,,0,1813,0,1688,7,-1.60,25.3,1.00,0.039
196.30,FINAL,126.82,121.23,25.40,-1.62,1.8,-0.5,-2.8,-7.1,-2331,0.27,0.010,0.027,1.00,,0,1811,0,1686,7,-1.60,25.3,1.00,0.039
196.40,FINAL,126.65,121.04,25.40,-1.62,1.8,-0.5,-2.7,-7.2,-2328,0.27,0.010,0.027,1.00,,0,1808,0,1683,7,-1.60,25.3,1.00,0.039
196.50,FINAL,126.49,120.86,25.40,-1.62,1.8,-0.4,-2.7,-7.2,-2326,0.27,0.010,0.027,1.00,,0,1806,0,1681,7,-1.60,25.3,1.00,0.039
196.60,FINAL,126.33,120.67,25.40,-1.62,1.8,-0.4,-2.7,-7.3,-2324,0.27,0.010,0.027,1.00,,0,1804,0,1679,7,-1.59,25.3,1.00,0.039
196.70,FINAL,126.17,120.49,25.40,-1.62,1.8,-0.3,-2.6,-7.3,-2322,0.27,0.010,0.027,1.00,,0,1802,0,1677,7,-1.59,25.3,1.00,0.040
196.80,FINAL,126.01,120.31,25.40,-1.62,1.8,-0.3,-2.6,-7.4,-2319,0.27,0.011,0.027,1.00,,0,1799,0,1674,7,-1.59,25.3,1.00,0.040
196.90,FINAL,125.85,120.14,25.40,-1.62,1.8,-0.2,-2.6,-7.4,-2317,0.27,0.011,0.027,1.00,,0,1797,0,1672,7,-1.59,25.3,1.00,0.040
197.00,FINAL,125.68,119.97,25.40,-1.62,1.8,-0.2,-2.6,-7.5,-2315,0.27,0.011,0.027,1.00,,0,1795,0,1670,7,-1.59,25.3,1.00,0.040
197.10,FINAL,125.52,119.80,25.40,-1.62,1.8,-0.1,-2.5,-7.5,-2313,0.27,0.011,0.027,1.00,,0,1793,0,1668,7,-1.59,25.3,1.00,0.040
197.20,FINAL,125.36,119.64,25.41,-1.62,1.8,-0.1,-2.5,-7.5,-2310,0.27,0.011,0.027,1.00,,0,1790,0,1665,8,-1.59,25.3,1.00,0.041
197.30,FINAL,125.20,119.48,25.41,-1.62,1.8,-0.0,-2.5,-7.6,-2308,0.27,0.011,0.027,1.00,,0,1788,0,1663,8,-1.59,25.3,1.00,0.041
197.40,FINAL,125.04,119.32,25.41,-1.62,1.8,0.0,-2.5,-7.6,-2306,0.27,0.012,0.027,1.00,,0,1786,0,1661,8,-1.59,25.3,1.00,0.041
197.50,FINAL,124.87,119.17,25.41,-1.62,1.8,0.1,-2.5,-7.7,-2304,0.27,0.012,0.027,1.00,,0,1784,0,1659,8,-1.59,25.3,1.00,0.041
197.60,FINAL,124.71,119.02,25.41,-1.62,1.8,0.1,-2.4,-7.7,-2301,0.27,0.012,0.027,1.00,,0,1781,0,1656,8,-1.59,25.3,1.00,0.041
197.70,FINAL,124.55,118.87,25.41,-1.62,1.8,0.2,-2.4,-7.8,-2299,0.27,0.012,0.027,1.00,,0,1779,0,1654,8,-1.59,25.3,1.00,0.041
197.80,FINAL,124.39,118.72,25.41,-1.62,1.8,0.2,-2.4,-7.8,-2297,0.27,0.012,0.027,1.00,,0,1777,0,1652,8,-1.59,25.3,1.00,0.041
197.90,FINAL,124.23,118.57,25.41,-1.62,1.8,0.3,-2.4,-7.9,-2295,0.27,0.012,0.027,1.00,,0,1775,0,1650,8,-1.59,25.3,1.00,0.042
198.00,FINAL,124.06,118.42,25.41,-1.62,1.8,0.3,-2.4,-7.9,-2292,0.27,0.012,0.027,1.00,,0,1772,0,1647,8,-1.59,25.3,1.00,0.042
198.10,FINAL,123.90,118.28,25.41,-1.62,1.8,0.4,-2.4,-8.0,-2290,0.27,0.012,0.027,1.00,,0,1770,0,1645,8,-1.58,25.3,1.00,0.042
198.20,FINAL,123.74,118.13,25.41,-1.62,1.8,0.4,-2.4,-8.0,-2288,0.27,0.013,0.027,1.00,,0,1768,0,1643,8,-1.58,25.3,1.00,0.042
198.30,FINAL,123.58,117.99,25.41,-1.62,1.8,0.4,-2.4,-8.1,-2286,0.27,0.013,0.027,1.00,,0,1766,0,1641,8,-1.58,25.3,1.00,0.042
198.40,FINAL,123.42,117.84,25.41,-1.62,1.9,0.5,-2.4,-8.1,-2283,0.27,0.013,0.027,1.00,,0,1763,0,1638,8,-1.58,25.3,1.00,0.042
198.50,FINAL,123.26,117.70,25.41,-1.61,1.9,0.5,-2.4,-8.2,-2281,0.27,0.013,0.027,1.00,,0,1761,0,1636,8,-1.58,25.3,1.00,0.042
198.60,FINAL,123.09,117.55,25.41,-1.61,1.9,0.6,-2.4,-8.2,-2279,0.27,0.013,0.027,1.00,,0,1759,0,1634,8,-1.58,25.3,1.00,0.043
198.70,FINAL,122.93,117.40,25.41,-1.61,1.9,0.6,-2.4,-8.2,-2277,0.27,0.013,0.027,1.00,,0,1757,0,1632,8,-1.58,25.3,1.00,0.043
198.80,FINAL,122.77,117.25,25.41,-1.61,1.9,0.6,-2.4,-8.3,-2274,0.27,0.013,0.027,1.00,,0,1754,0,1629,8,-1.58,25.3,1.00,0.043
198.90,FINAL,122.61,117.10,25.41,-1.61,1.9,0.7,-2.4,-8.3,-2272,0.27,0.013,0.027,1.00,,0,1752,0,1627,8,-1.58,25.3,1.00,0.043
199.00,FINAL,122.45,116.95,25.41,-1.61,1.9,0.7,-2.4,-8.4,-2270,0.27,0.013,0.027,1.00,,0,1750,0,1625,8,-1.58,25.3,1.00,0.043
199.10,FINAL,122.29,116.80,25.41,-1.61,1.9,0.7,-2.4,-8.4,-2267,0.27,0.013,0.027,1.00,,0,1747,0,1622,8,-1.58,25.3,1.00,0.043
199.20,FINAL,122.13,116.64,25.41,-1.61,1.9,0.8,-2.5,-8.4,-2265,0.27,0.013,0.027,1.00,,0,1745,0,1620,8,-1.58,25.3,1.00,0.043
199.30,FINAL,121.97,116.48,25.41,-1.61,1.9,0.8,-2.5,-8.5,-2263,0.27,0.014,0.027,1.00,,0,1743,0,1618,8,-1.58,25.3,1.00,0.043
199.40,FINAL,121.81,116.32,25.41,-1.61,1.9,0.8,-2.5,-8.5,-2261,0.27,0.014,0.027,1.00,,0,1741,0,1616,9,-1.58,25.3,1.00,0.043
199.50,FINAL,121.65,116.15,25.41,-1.60,1.9,0.8,-2.5,-8.6,-2258,0.27,0.014,0.027,1.00,,0,1738,0,1613,9,-1.58,25.3,1.00,0.043
199.60,FINAL,121.48,115.99,25.41,-1.60,1.9,0.9,-2.5,-8.6,-2256,0.27,0.014,0.027,1.00,,0,1736,0,1611,9,-1.57,25.3,1.00,0.043
199.70,FINAL,121.32,115.81,25.41,-1.60,1.9,0.9,-2.5,-8.6,-2254,0.27,0.014,0.027,1.00,,0,1734,0,1609,9,-1.57,25.3,1.00,0.043
199.80,FINAL,121.16,115.64,25.41,-1.60,1.9,0.9,-2.6,-8.7,-2252,0.27,0.014,0.027,1.00,,0,1732,0,1607,9,-1.57,25.3,1.00,0.043
199.90,FINAL,121.00,115.46,25.41,-1.60,1.9,1.0,-2.6,-8.7,-2249,0.27,0.014,0.027,1.00,,0,1729,0,1604,9,-1.57,25.3,1.00,0.043
200.00,FINAL,120.84,115.28,25.41,-1.60,1.9,1.0,-2.6,-8.7,-2247,0.27,0.014,0.027,1.00,,0,1727,0,1602,9,-1.57,25.3,1.00,0.044
200.10,FINAL,120.69,115.11,25.41,-1.60,1.9,1.0,-2.6,-8.8,-2245,0.27,0.014,0.027,1.00,,0,1725,0,1600,9,-1.57,25.3,1.00,0.044
200.20,FINAL,120.53,114.93,25.41,-1.59,1.9,1.0,-2.7,-8.8,-2243,0.27,0.014,0.027,1.00,,0,1723,0,1598,9,-1.57,25.3,1.00,0.044
200.30,FINAL,120.37,114.76,25.41,-1.59,1.9,1.0,-2.7,-8.8,-2240,0.27,0.014,0.027,1.00,,0,1720,0,1595,9,-1.57,25.3,1.00,0.044
200.40,FINAL,120.21,114.59,25.41,-1.59,1.9,1.1,-2.7,-8.8,-2238,0.27,0.014,0.027,1.00,,0,1718,0,1593,9,-1.57,25.3,1.00,0.044
200.50,FINAL,120.05,114.42,25.41,-1.59,1.9,1.1,-2.8,-8.8,-2236,0.27,0.014,0.027,1.00,,0,1716,0,1591,9,-1.57,25.3,1.00,0.044
200.60,FINAL,119.89,114.25,25.41,-1.59,1.9,1.1,-2.8,-8.9,-2234,0.27,0.014,0.027,1.00,,0,1714,0,1589,9,-1.57,25.3,1.00,0.044
200.70,FINAL,119.73,114.08,25.41,-1.59,1.9,1.1,-2.8,-8.9,-2231,0.27,0.014,0.027,1.00,,0,1711,0,1586,9,-1.57,25.3,1.00,0.044
200.80,FINAL,119.57,113.92,25.41,-1.58,1.9,1.1,-2.9,-8.9,-2229,0.27,0.014,0.027,1.00,,0,1709,0,1584,9,-1.57,25.3,1.00,0.044
200.90,FINAL,119.41,113.76,25.41,-1.58,1.9,1.1,-2.9,-8.9,-2227,0.27,0.014,0.027,1.00,,0,1707,0,1582,9,-1.57,25.3,1.00,0.044
201.00,FINAL,119.26,113.60,25.41,-1.58,2.0,1.2,-2.9,-8.9,-2225,0.27,0.014,0.027,1.00,,0,1705,0,1580,9,-1.57,25.3,1.00,0.044
201.10,FINAL,119.10,113.44,25.41,-1.58,2.0,1.2,-3.0,-8.9,-2222,0.27,0.014,0.027,1.00,,0,1702,0,1577,9,-1.57,25.3,1.00,0.044
201.20,FINAL,118.94,113.28,25.41,-1.58,2.0,1.2,-3.0,-9.0,-2220,0.27,0.014,0.027,1.00,,0,1700,0,1575,9,-1.57,25.3,1.00,0.044
201.30,FINAL,118.78,113.13,25.41,-1.58,2.0,1.2,-3.0,-9.0,-2218,0.27,0.014,0.027,1.00,,0,1698,0,1573,9,-1.57,25.3,1.00,0.044
201.40,FINAL,118.62,112.97,25.41,-1.58,2.0,1.2,-3.1,-9.0,-2216,0.27,0.014,0.027,1.00,,0,1696,0,1571,9,-1.57,25.3,1.00,0.044
201.50,FINAL,118.47,112.81,25.40,-1.57,2.0,1.2,-3.1,-9.0,-2213,0.27,0.014,0.027,1.00,,0,1693,0,1568,9,-1.57,25.3,1.00,0.044
201.60,FINAL,118.31,112.66,25.40,-1.57,2.0,1.2,-3.2,-9.0,-2211,0.27,0.014,0.027,1.00,,0,1691,0,1566,9,-1.57,25.3,1.00,0.043
201.70,FINAL,118.15,112.50,25.40,-1.57,2.0,1.2,-3.2,-9.0,-2209,0.27,0.014,0.026,1.00,,0,1689,0,1564,9,-1.57,25.3,1.00,0.043
201.80,FINAL,117.99,112.34,25.40,-1.57,2.0,1.2,-3.3,-9.0,-2207,0.27,0.014,0.026,1.00,,0,1687,0,1562,9,-1.57,25.3,1.00,0.043
201.90,FINAL,117.84,112.19,25.40,-1.57,2.0,1.2,-3.3,-9.0,-2204,0.27,0.014,0.026,1.00,,0,1684,0,1559,9,-1.57,25.3,1.00,0.043
202.00,FINAL,117.68,112.03,25.40,-1.57,2.0,1.2,-3.3,-9.0,-2202,0.27,0.014,0.026,1.00,,0,1682,0,1557,9,-1.57,25.3,1.00,0.043
202.10,FINAL,117.52,111.88,25.40,-1.56,2.0,1.2,-3.4,-9.0,-2200,0.27,0.013,0.026,1.00,,0,1680,0,1555,9,-1.57,25.3,1.00,0.043
202.20,FINAL,117.37,111.72,25.40,-1.56,2.0,1.2,-3.4,-9.0,-2198,0.27,0.013,0.026,1.00,,0,1678,0,1553,9,-1.57,25.3,1.00,0.043
202.30,FINAL,117.21,111.56,25.40,-1.56,2.0,1.2,-3.5,-9.0,-2195,0.27,0.013,0.026,1.00,,0,1675,0,1550,9,-1.57,25.3,1.00,0.043
202.40,FINAL,117.06,111.40,25.40,-1.56,2.0,1.2,-3.5,-8.9,-2193,0.27,0.013,0.026,1.00,,0,1673,0,1548,9,-1.57,25.3,1.00,0.043
202.50,FINAL,116.90,111.24,25.40,-1.56,2.0,1.2,-3.6,-8.9,-2191,0.27,0.013,0.026,1.00,,0,1671,0,1546,9,-1.57,25.3,1.00,0.043
202.60,FINAL,116.74,111.08,25.39,-1.56,2.0,1.2,-3.6,-8.9,-2189,0.27,0.013,0.026,1.00,,0,1669,0,1544,9,-1.57,25.3,1.00,0.043
202.70,FINAL,116.59,110.92,25.39,-1.56,2.0,1.2,-3.7,-8.9,-2186,0.27,0.013,0.026,1.00,,0,1666,0,1541,9,-1.57,25.3,1.00,0.043
202.80,FINAL,116.43,110.76,25.39,-1.55,2.0,1.2,-3.7,-8.9,-2184,0.27,0.013,0.026,1.00,,0,1664,0,1539,9,-1.57,25.3,1.00,0.043
202.90,FINAL,116.28,110.60,25.39,-1.55,2.0,1.2,-3.8,-8.9,-2182,0.27,0.013,0.026,1.00,,0,1662,0,1537,9,-1.57,25.3,1.00,0.043
203.00,FINAL,116.12,110.44,25.39,-1.55,2.0,1.2,-3.8,-8.8,-2180,0.27,0.013,0.026,1.00,,0,1660,0,1535,9,-1.57,25.3,1.00,0.043
203.10,FINAL,115.97,110.28,25.39,-1.55,2.0,1.2,-3.9,-8.8,-2177,0.27,0.013,0.026,1.00,,0,1657,0,1532,9,-1.57,25.3,1.00,0.042
203.20,FINAL,115.81,110.11,25.39,-1.55,2.0,1.2,-3.9,-8.8,-2175,0.27,0.013,0.026,1.00,,0,1655,0,1530,9,-1.57,25.3,1.00,0.042
203.30,FINAL,115.66,109.95,25.39,-1.55,2.0,1.2,-4.0,-8.8,-2173,0.27,0.013,0.026,1.00,,0,1653,0,1528,9,-1.57,25.3,1.00,0.042
203.40,FINAL,115.50,109.79,25.38,-1.55,2.0,1.2,-4.0,-8.7,-2171,0.27,0.012,0.026,1.00,,0,1651,0,1526,9,-1.57,25.3,1.00,0.042
203.50,FINAL,115.35,109.63,25.38,-1.55,2.0,1.2,-4.1,-8.7,-2168,0.27,0.012,0.026,1.00,,0,1648,0,1523,9,-1.57,25.3,1.00,0.042
203.60,FINAL,115.19,109.47,25.38,-1.54,2.0,1.2,-4.1,-8.7,-2166,0.27,0.012,0.026,1.00,,0,1646,0,1521,9,-1.57,25.3,1.00,0.042
203.70,FINAL,115.04,109.32,25.38,-1.54,2.0,1.2,-4.2,-8.6,-2164,0.27,0.012,0.026,1.00,,0,1644,0,1519,9,-1.57,25.3,1.00,0.042
203.80,FINAL,114.88,109.16,25.38,-1.54,2.1,1.1,-4.2,-8.6,-2162,0.28,0.012,0.026,1.00,,0,1642,0,1517,9,-1.57,25.3,1.00,0.042
203.90,FINAL,114.73,109.00,25.38,-1.54,2.1,1.1,-4.3,-8.5,-2159,0.28,0.012,0.026,1.00,,0,1639,0,1514,9,-1.57,25.3,1.00,0.042
204.00,FINAL,114.58,108.85,25.38,-1.54,2.1,1.1,-4.3,-8.5,-2157,0.28,0.012,0.026,1.00,,0,1637,0,1512,9,-1.57,25.3,1.00,0.041
204.10,FINAL,114.42,108.69,25.37,-1.54,2.1,1.1,-4.4,-8.5,-2155,0.28,0.012,0.025,1.00,,0,1635,0,1510,8,-1.57,25.3,1.00,0.041
204.20,FINAL,114.27,108.54,25.37,-1.54,2.1,1.1,-4.4,-8.4,-2153,0.28,0.012,0.025,1.00,,0,1633,0,1508,8,-1.57,25.3,1.00,0.041
204.30,FINAL,114.11,108.39,25.37,-1.54,2.1,1.1,-4.5,-8.4,-2150,0.28,0.012,0.025,1.00,,0,1630,0,1505,8,-1.58,25.3,1.00,0.041
204.40,FINAL,113.96,108.23,25.37,-1.54,2.1,1.1,-4.5,-8.3,-2148,0.28,0.011,0.025,1.00,,0,1628,0,1503,8,-1.58,25.3,1.00,0.041
204.50,FINAL,113.81,108.08,25.37,-1.53,2.1,1.1,-4.6,-8.3,-2146,0.28,0.011,0.025,1.00,,0,1626,0,1501,8,-1.58,25.3,1.00,0.041
204.60,FINAL,113.65,107.93,25.37,-1.53,2.1,1.0,-4.6,-8.2,-2144,0.28,0.011,0.025,1.00,,0,1624,0,1499,8,-1.58,25.3,1.00,0.041
204.70,FINAL,113.50,107.78,25.37,-1.53,2.1,1.0,-4.7,-8.2,-2141,0.28,0.011,0.025,1.00,,0,1621,0,1496,8,-1.58,25.3,1.00,0.041
204.80,FINAL,113.35,107.63,25.36,-1.53,2.1,1.0,-4.7,-8.1,-2139,0.28,0.011,0.025,1.00,,0,1619,0,1494,8,-1.58,25.3,1.00,0.040
204.90,FINAL,113.19,107.47,25.36,-1.53,2.1,1.0,-4.8,-8.1,-2137,0.28,0.011,0.025,1.00,,0,1617,0,1492,8,-1.58,25.3,1.00,0.040
205.00,FINAL,113.04,107.32,25.36,-1.53,2.1,1.0,-4.8,-8.0,-2135,0.28,0.011,0.025,1.00,,0,1615,0,1490,8,-1.58,25.3,1.00,0.040
205.10,FINAL,112.89,107.17,25.36,-1.53,2.1,0.9,-4.9,-8.0,-2132,0.28,0.011,0.025,1.00,,0,1612,0,1487,8,-1.58,25.3,1.00,0.040
205.20,FINAL,112.74,107.02,25.36,-1.53,2.1,0.9,-4.9,-7.9,-2130,0.28,0.010,0.025,1.00,,0,1610,0,1485,8,-1.58,25.3,1.00,0.040
205.30,FINAL,112.58,106.87,25.36,-1.53,2.1,0.9,-5.0,-7.8,-2128,0.28,0.010,0.025,1.00,,0,1608,0,1483,8,-1.58,25.3,1.00,0.040
205.40,FINAL,112.43,106.72,25.36,-1.53,2.1,0.9,-5.0,-7.8,-2126,0.28,0.010,0.025,1.00,,0,1606,0,1481,8,-1.58,25.3,1.00,0.040
205.50,FINAL,112.28,106.56,25.35,-1.53,2.1,0.9,-5.1,-7.7,-2123,0.28,0.010,0.025,1.00,,0,1603,0,1478,8,-1.58,25.3,1.00,0.040
205.60,FINAL,112.13,106.41,25.35,-1.53,2.1,0.8,-5.1,-7.6,-2121,0.28,0.010,0.025,1.00,,0,1601,0,1476,8,-1.58,25.3,1.00,0.039
205.70,FINAL,111.97,106.26,25.35,-1.52,2.1,0.8,-5.2,-7.6,-2119,0.28,0.010,0.025,1.00,,0,1599,0,1474,8,-1.58,25.3,1.00,0.039
205.80,FINAL,111.82,106.11,25.35,-1.52,2.1,0.8,-5.2,-7.5,-2117,0.28,0.010,0.025,1.00,,0,1597,0,1472,8,-1.59,25.3,1.00,0.039
205.90,FINAL,111.67,105.95,25.35,-1.52,2.1,0.8,-5.3,-7.4,-2114,0.28,0.010,0.025,1.00,,0,1594,0,1469,7,-1.59,25.3,1.00,0.039
206.00,FINAL,111.52,105.80,25.35,-1.52,2.1,0.8,-5.3,-7.4,-2112,0.28,0.009,0.025,1.00,,0,1592,0,1467,7,-1.59,25.3,1.00,0.039
206.10,FINAL,111.36,105.64,25.35,-1.52,2.1,0.7,-5.4,-7.3,-2110,0.28,0.009,0.025,1.00,,0,1590,0,1465,7,-1.59,25.3,1.00,0.039
206.20,FINAL,111.21,105.48,25.34,-1.52,2.1,0.7,-5.4,-7.2,-2108,0.28,0.009,0.025,1.00,,0,1588,0,1463,7,-1.59,25.3,1.00,0.038
206.30,FINAL,111.06,105.33,25.34,-1.52,2.1,0.7,-5.5,-7.2,-2105,0.28,0.009,0.025,1.00,,0,1585,0,1460,7,-1.59,25.3,1.00,0.038
206.40,FINAL,110.91,105.17,25.34,-1.52,2.1,0.7,-5.5,-7.1,-2103,0.28,0.009,0.025,1.00,,0,1583,0,1458,7,-1.59,25.3,1.00,0.038
206.50,FINAL,110.75,105.00,25.34,-1.52,2.1,0.6,-5.5,-7.0,-2101,0.28,0.009,0.025,1.00,,0,1581,0,1456,7,-1.59,25.3,1.00,0.038
206.60,FINAL,110.60,104.83,25.34,-1.52,2.1,0.6,-5.6,-6.9,-2099,0.28,0.009,0.024,1.00,,0,1579,0,1454,7,-1.59,25.3,1.00,0.038
206.70,FINAL,110.45,104.65,25.34,-1.52,2.1,0.6,-5.6,-6.9,-2096,0.28,0.008,0.024,1.00,,0,1576,0,1451,7,-1.59,25.3,1.00,0.038
206.80,FINAL,110.30,104.47,25.34,-1.52,2.1,0.6,-5.7,-6.8,-2094,0.28,0.008,0.024,1.00,,0,1574,0,1449,7,-1.59,25.3,1.00,0.038
206.90,FINAL,110.15,104.29,25.33,-1.52,2.1,0.6,-5.7,-6.7,-2092,0.28,0.008,0.024,1.00,,0,1572,0,1447,7,-1.59,25.3,1.00,0.037
207.00,FINAL,109.99,104.10,25.33,-1.52,2.1,0.5,-5.7,-6.6,-2090,0.28,0.008,0.024,1.00,,0,1570,0,1445,7,-1.59,25.3,1.00,0.037
207.10,FINAL,109.84,103.91,25.33,-1.52,2.1,0.5,-5.8,-6.5,-2088,0.28,0.008,0.024,1.00,,0,1568,0,1443,7,-1.60,25.3,1.00,0.037
207.20,FINAL,109.69,103.72,25.33,-1.52,2.1,0.5,-5.8,-6.5,-2085,0.28,0.008,0.024,1.00,,0,1565,0,1440,6,-1.60,25.3,1.00,0.037
207.30,FINAL,109.54,103.52,25.33,-1.52,2.1,0.5,-5.8,-6.4,-2083,0.28,0.007,0.024,1.00,,0,1563,0,1438,6,-1.60,25.3,1.00,0.037
207.40,FINAL,109.39,103.33,25.33,-1.52,2.1,0.4,-5.9,-6.3,-2081,0.28,0.007,0.024,1.00,,0,1561,0,1436,6,-1.60,25.3,1.00,0.037
207.50,FINAL,109.24,103.12,25.32,-1.52,2.1,0.4,-5.9,-6.2,-2079,0.28,0.007,0.024,1.00,,0,1559,0,1434,6,-1.60,25.3,1.00,0.036
207.60,FINAL,109.08,102.92,25.32,-1.52,2.1,0.4,-5.9,-6.1,-2076,0.28,0.007,0.024,1.00,,0,1556,0,1431,6,-1.60,25.3,1.00,0.036
207.70,FINAL,108.93,102.71,25.32,-1.52,2.1,0.4,-6.0,-6.0,-2074,0.28,0.007,0.024,1.00,,0,1554,0,1429,6,-1.60,25.3,1.00,0.036
207.80,FINAL,108.78,102.51,25.32,-1.52,2.1,0.3,-6.0,-6.0,-2072,0.28,0.007,0.024,1.00,,0,1552,0,1427,6,-1.60,25.3,1.00,0.036
207.90,FINAL,108.63,102.30,25.32,-1.52,2.1,0.3,-6.0,-5.9,-2070,0.28,0.006,0.024,1.00,,0,1550,0,1425,6,-1.60,25.3,1.00,0.036
208.00,FINAL,108.48,102.09,25.32,-1.52,2.1,0.3,-6.1,-5.8,-2067,0.28,0.006,0.024,1.00,,0,1547,0,1422,6,-1.60,25.3,1.00,0.036
208.10,FINAL,108.32,101.88,25.32,-1.52,2.1,0.3,-6.1,-5.7,-2065,0.28,0.006,0.024,1.00,,0,1545,0,1420,6,-1.60,25.3,1.00,0.035
